Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ES-2015-1590255,42339,42345,Standard Class,RH-19495,Rick Hansen,Consumer,Mijas,Andalusía,Spain,South,OFF-SU-10000304,Office Supplies,Supplies,"Kleencut Ruler, Serrated",82.08,8,0,20.399999999999999
IT-2015-5951216,42017,42024,Standard Class,SC-20800,Stuart Calhoun,Consumer,Gothenburg,Västra Götaland,Sweden,North,OFF-AR-10004884,Office Supplies,Art,"Sanford Pens, Fluorescent",30.9,5,0.5,-13.649999999999999
ES-2015-1436413,42082,42086,Standard Class,EN-13780,Edward Nazzal,Consumer,Marseille,Provence-Alpes-Côte d'Azur,France,Central,OFF-ST-10001213,Office Supplies,Storage,"Smead Shelving, Industrial",177.876,4,0.1,27.636000000000006
ES-2015-1930667,42235,42237,Second Class,GH-14410,Gary Hansen,Home Office,London,England,United Kingdom,North,TEC-MA-10003326,Technology,Machines,"StarTech Calculator, Durable",72.144000000000005,2,0.1,3.984
ES-2015-1930667,42235,42237,Second Class,GH-14410,Gary Hansen,Home Office,London,England,United Kingdom,North,OFF-FA-10002728,Office Supplies,Fasteners,"Advantus Paper Clips, Assorted Sizes",25.110000000000003,2,0.1,9.9899999999999984
IT-2015-3053644,42132,42137,Second Class,DA-13450,Dianna Arnett,Home Office,Amsterdam,North Holland,Netherlands,Central,OFF-BI-10004328,Office Supplies,Binders,"Wilson Jones Binding Machine, Economy",171.36,7,0.5,-48.090000000000018
IT-2015-3270900,42339,42340,First Class,AW-10840,Anthony Witt,Consumer,Amsterdam,North Holland,Netherlands,Central,FUR-CH-10000745,Furniture,Chairs,"Hon Chairmat, Adjustable",87.03,3,0.5,-45.27000000000001
IT-2015-2803139,42360,42365,Second Class,CG-12040,Catherine Glotzbach,Home Office,Dublin,Dublin,Ireland,North,OFF-FA-10001097,Office Supplies,Fasteners,"Accos Paper Clips, Assorted Sizes",5.7450000000000001,1,0.5,-5.6550000000000002
IT-2015-2803139,42360,42365,Second Class,CG-12040,Catherine Glotzbach,Home Office,Dublin,Dublin,Ireland,North,OFF-EN-10004604,Office Supplies,Envelopes,"Ames Peel and Seal, Set of 50",46.725000000000001,5,0.5,-3.8250000000000028
IT-2015-2803139,42360,42365,Second Class,CG-12040,Catherine Glotzbach,Home Office,Dublin,Dublin,Ireland,North,TEC-PH-10001470,Technology,Phones,"Cisco Office Telephone, with Caller ID",80.460000000000008,2,0.5,-59.580000000000013
IT-2015-2803139,42360,42365,Second Class,CG-12040,Catherine Glotzbach,Home Office,Dublin,Dublin,Ireland,North,TEC-PH-10000458,Technology,Phones,"Nokia Office Telephone, Full Size",166.05,5,0.5,-83.100000000000009
IT-2015-1396210,42309,42313,Second Class,RB-19465,Rick Bensley,Home Office,Zurich,Zürich,Switzerland,Central,OFF-ST-10000922,Office Supplies,Storage,"Eldon File Cart, Blue",253.92000000000004,2,0,5.04
ES-2015-1418466,42170,42174,Second Class,SW-20245,Scot Wooten,Consumer,Bamberg,Bavaria,Germany,Central,OFF-AR-10002094,Office Supplies,Art,"Boston Pencil Sharpener, Water Color",58.44,2,0,7.5600000000000005
ES-2015-1418466,42170,42174,Second Class,SW-20245,Scot Wooten,Consumer,Bamberg,Bavaria,Germany,Central,OFF-ST-10002151,Office Supplies,Storage,"Eldon Box, Blue",36.935999999999993,4,0.1,6.4560000000000013
ES-2015-1418466,42170,42174,Second Class,SW-20245,Scot Wooten,Consumer,Bamberg,Bavaria,Germany,Central,OFF-AR-10004519,Office Supplies,Art,"Boston Canvas, Fluorescent",219.60000000000002,4,0,39.480000000000004
IT-2015-4429506,42359,42363,Standard Class,RS-19765,Roland Schwarz,Corporate,Stockholm,Stockholm,Sweden,North,OFF-AR-10000444,Office Supplies,Art,"BIC Highlighters, Blue",18.93,2,0.5,-3.8099999999999987
ES-2015-1637634,42085,42090,Standard Class,EJ-13720,Ed Jacobs,Consumer,Stavanger,Rogaland,Norway,North,FUR-FU-10002017,Furniture,Furnishings,"Rubbermaid Door Stop, Duo Pack",131.57999999999998,3,0,9.18
ES-2015-1637634,42085,42090,Standard Class,EJ-13720,Ed Jacobs,Consumer,Stavanger,Rogaland,Norway,North,OFF-ST-10001142,Office Supplies,Storage,"Smead Folders, Wire Frame",49.679999999999993,3,0,2.9699999999999998
IT-2015-5001014,42143,42150,Standard Class,EJ-13720,Ed Jacobs,Consumer,Quartu Sant'Elena,Sardinia,Italy,South,OFF-ST-10002905,Office Supplies,Storage,"Rogers Box, Single Width",43.199999999999996,3,0.4,-20.160000000000004
ES-2015-3356037,42351,42356,Standard Class,TB-21280,Toby Braunhardt,Consumer,Peterborough,England,United Kingdom,North,OFF-AR-10003005,Office Supplies,Art,"Boston Markers, Fluorescent",27.630000000000003,1,0,4.1399999999999997
IT-2015-5956746,42226,42230,Standard Class,CR-12625,Corey Roper,Home Office,Parma,Emilia-Romagna,Italy,South,FUR-FU-10004604,Furniture,Furnishings,"Deflect-O Clock, Erganomic",48.929999999999993,1,0,4.38
IT-2015-5910162,42331,42338,Standard Class,SS-20515,Shirley Schmidt,Home Office,Reims,Alsace-Champagne-Ardenne-Lorraine,France,Central,OFF-SU-10003160,Office Supplies,Supplies,"Acme Ruler, High Speed",25.065000000000001,3,0.5,-23.085000000000001
IT-2015-5910162,42331,42338,Standard Class,SS-20515,Shirley Schmidt,Home Office,Reims,Alsace-Champagne-Ardenne-Lorraine,France,Central,OFF-ST-10001818,Office Supplies,Storage,"Smead Trays, Blue",58.176000000000009,3,0.6,-68.364000000000004
ES-2015-5263174,42087,42091,Standard Class,DB-13270,Deborah Brumfield,Home Office,Stralsund,Mecklenburg-Vorpommern,Germany,Central,OFF-PA-10003868,Office Supplies,Paper,"SanDisk Cards & Envelopes, Recycled",193.32,4,0,7.68
ES-2015-5263174,42087,42091,Standard Class,DB-13270,Deborah Brumfield,Home Office,Stralsund,Mecklenburg-Vorpommern,Germany,Central,FUR-FU-10001438,Furniture,Furnishings,"Rubbermaid Frame, Duo Pack",769.65000000000009,7,0,84.63
IT-2015-4045107,42247,42254,Standard Class,MG-17875,Michael Grace,Home Office,Dublin,Dublin,Ireland,North,TEC-CO-10003965,Technology,Copiers,"Brother Ink, Laser",220.95000000000002,3,0.5,-220.95000000000002
IT-2015-4045107,42247,42254,Standard Class,MG-17875,Michael Grace,Home Office,Dublin,Dublin,Ireland,North,OFF-SU-10002710,Office Supplies,Supplies,"Fiskars Trimmer, High Speed",84.600000000000009,4,0.5,-59.280000000000008
IT-2015-3202706,42213,42215,First Class,EM-14095,Eudokia Martin,Corporate,Genoa,Liguria,Italy,South,TEC-PH-10002564,Technology,Phones,"Motorola Signal Booster, Full Size",173.304,2,0.4,-69.336000000000013
ES-2015-1846006,42260,42263,First Class,DW-13480,Dianna Wilson,Home Office,Brest,Brittany,France,Central,TEC-AC-10000929,Technology,Accessories,"Belkin Mouse, Bluetooth",81.42,2,0,39.06
ES-2015-1846006,42260,42263,First Class,DW-13480,Dianna Wilson,Home Office,Brest,Brittany,France,Central,OFF-SU-10000906,Office Supplies,Supplies,"Fiskars Shears, High Speed",666.96,14,0,326.76
ES-2015-1846006,42260,42263,First Class,DW-13480,Dianna Wilson,Home Office,Brest,Brittany,France,Central,OFF-ST-10000952,Office Supplies,Storage,"Smead File Cart, Blue",229.446,2,0.1,-22.974
ES-2015-1846006,42260,42263,First Class,DW-13480,Dianna Wilson,Home Office,Brest,Brittany,France,Central,OFF-FA-10000411,Office Supplies,Fasteners,"Accos Clamps, Assorted Sizes",33.660000000000011,2,0,10.08
ES-2015-2187197,42256,42256,Same Day,DP-13165,David Philippe,Consumer,Bordeaux,Aquitaine-Limousin-Poitou-Charentes,France,Central,OFF-AP-10002361,Office Supplies,Appliances,"Hoover Microwave, Red",1666.6559999999999,6,0.1,185.07599999999999
ES-2015-2187197,42256,42256,Same Day,DP-13165,David Philippe,Consumer,Bordeaux,Aquitaine-Limousin-Poitou-Charentes,France,Central,OFF-BI-10004227,Office Supplies,Binders,"Avery Binding Machine, Economy",97.68,2,0,11.7
ES-2015-4821517,42192,42196,Standard Class,MP-17470,Mark Packer,Home Office,Gronau,North Rhine-Westphalia,Germany,Central,OFF-ST-10003764,Office Supplies,Storage,"Tenex Box, Industrial",76.41,5,0.1,31.410000000000004
IT-2015-3270900,42339,42340,First Class,AW-10840,Anthony Witt,Consumer,Amsterdam,North Holland,Netherlands,Central,TEC-CO-10000556,Technology,Copiers,"HP Wireless Fax, Laser",1440.8400000000001,8,0.5,-1268.0400000000002
IT-2015-3270900,42339,42340,First Class,AW-10840,Anthony Witt,Consumer,Amsterdam,North Holland,Netherlands,Central,OFF-FA-10004605,Office Supplies,Fasteners,"OIC Clamps, Assorted Sizes",17.22,2,0.5,-4.8599999999999994
IT-2015-1111988,42344,42349,Standard Class,XP-21865,Xylona Preis,Consumer,Copenhagen,Hovedstaden,Denmark,North,OFF-SU-10002379,Office Supplies,Supplies,"Fiskars Letter Opener, High Speed",40.994999999999997,3,0.5,-37.754999999999995
IT-2015-1111988,42344,42349,Standard Class,XP-21865,Xylona Preis,Consumer,Copenhagen,Hovedstaden,Denmark,North,TEC-MA-10003743,Technology,Machines,"StarTech Printer, Durable",640.72500000000002,5,0.5,-538.27499999999998
ES-2015-4257071,42236,42242,Standard Class,PS-18970,Paul Stevenson,Home Office,Wooler,England,United Kingdom,North,OFF-BI-10001639,Office Supplies,Binders,"Acco Binder, Economy",75.75,5,0,10.499999999999998
ES-2015-4939443,42008,42012,Standard Class,AP-10915,Arthur Prichep,Consumer,Valence,Auvergne-Rhône-Alpes,France,Central,OFF-AR-10001546,Office Supplies,Art,"Binney & Smith Sketch Pad, Easy-Erase",139.76999999999998,3,0,20.879999999999995
ES-2015-4240706,42117,42121,Standard Class,BS-11590,Brendan Sweed,Corporate,Sannois,Ile-de-France,France,Central,TEC-PH-10004263,Technology,Phones,"Cisco Signal Booster, with Caller ID",645.27749999999992,5,0.15,75.877500000000026
ES-2015-4240706,42117,42121,Standard Class,BS-11590,Brendan Sweed,Corporate,Sannois,Ile-de-France,France,Central,OFF-LA-10001618,Office Supplies,Labels,"Hon Legal Exhibit Labels, Adjustable",17.52,2,0,2.7600000000000002
ES-2015-2087720,42229,42236,Standard Class,CB-12415,Christy Brittain,Consumer,Sunderland,England,United Kingdom,North,OFF-EN-10003737,Office Supplies,Envelopes,"Cameo Interoffice Envelope, Set of 50",189.72,4,0,68.28
ES-2015-2087720,42229,42236,Standard Class,CB-12415,Christy Brittain,Consumer,Sunderland,England,United Kingdom,North,TEC-PH-10001432,Technology,Phones,"Motorola Signal Booster, Cordless",583.92000000000007,4,0,262.68
ES-2015-2087720,42229,42236,Standard Class,CB-12415,Christy Brittain,Consumer,Sunderland,England,United Kingdom,North,TEC-MA-10002931,Technology,Machines,"Konica Receipt Printer, Red",597,5,0,184.95000000000002
ES-2015-2087720,42229,42236,Standard Class,CB-12415,Christy Brittain,Consumer,Sunderland,England,United Kingdom,North,FUR-BO-10004914,Furniture,Bookcases,"Bush 3-Shelf Cabinet, Traditional",143.37,1,0,31.53
ES-2015-4154564,42225,42231,Standard Class,VP-21730,Victor Preis,Home Office,Courbevoie,Ile-de-France,France,Central,OFF-BI-10002674,Office Supplies,Binders,"Cardinal Binder Covers, Recycled",37.08,3,0,16.650000000000002
IT-2015-3675195,42242,42248,Standard Class,TS-21655,Trudy Schmidt,Consumer,Amsterdam,North Holland,Netherlands,Central,OFF-EN-10004120,Office Supplies,Envelopes,"Jiffy Peel and Seal, Set of 50",10.004999999999999,1,0.5,-5.0249999999999995
ES-2015-2535754,42072,42077,Standard Class,LW-17215,Luke Weiss,Consumer,Baden-Baden,Baden-Württemberg,Germany,Central,OFF-FA-10000670,Office Supplies,Fasteners,"Advantus Clamps, Assorted Sizes",117.18,7,0,15.120000000000001
ES-2015-3897276,42340,42344,Standard Class,NF-18475,Neil Französisch,Home Office,Horsey,England,United Kingdom,North,OFF-EN-10002789,Office Supplies,Envelopes,"Kraft Peel and Seal, Recycled",173.60999999999999,9,0,10.260000000000002
ES-2015-5444769,42162,42166,Standard Class,EH-14005,Erica Hernandez,Home Office,London,England,United Kingdom,North,FUR-TA-10004680,Furniture,Tables,"Lesro Wood Table, Fully Assembled",1266.0300000000002,3,0.1,323.45999999999998
IT-2015-2660642,42135,42137,Second Class,ML-18040,Michelle Lonsdale,Corporate,Stockholm,Stockholm,Sweden,North,OFF-PA-10004267,Office Supplies,Paper,"Enermax Parchment Paper, 8.5 x 11",39.06,4,0.5,-17.220000000000002
IT-2015-2660642,42135,42137,Second Class,ML-18040,Michelle Lonsdale,Corporate,Stockholm,Stockholm,Sweden,North,OFF-AR-10002094,Office Supplies,Art,"Boston Pencil Sharpener, Water Color",43.83,3,0.5,-32.489999999999995
IT-2015-2660642,42135,42137,Second Class,ML-18040,Michelle Lonsdale,Corporate,Stockholm,Stockholm,Sweden,North,OFF-ST-10002566,Office Supplies,Storage,"Tenex Lockers, Wire Frame",609.65999999999985,6,0.5,-231.83999999999986
ES-2015-3284889,42262,42269,Standard Class,LW-16990,Lindsay Williams,Corporate,Strasbourg,Alsace-Champagne-Ardenne-Lorraine,France,Central,TEC-AC-10000007,Technology,Accessories,"SanDisk Router, USB",256.56,1,0,107.72999999999999
ES-2015-4410046,42071,42072,First Class,TS-21340,Toby Swindell,Consumer,Paris,Ile-de-France,France,Central,OFF-AR-10004739,Office Supplies,Art,"BIC Canvas, Easy-Erase",107.94,2,0,36.660000000000004
ES-2015-1962134,42346,42353,Standard Class,PG-18820,Patrick Gardner,Consumer,Magdeburg,Saxony-Anhalt,Germany,Central,FUR-FU-10001691,Furniture,Furnishings,"Deflect-O Photo Frame, Black",155.70000000000002,3,0,34.199999999999996
ES-2015-3654318,42178,42181,First Class,AR-10405,Allen Rosenblatt,Corporate,Vienna,Vienna,Austria,Central,OFF-FA-10000520,Office Supplies,Fasteners,"Stockwell Paper Clips, Bulk Pack",13.620000000000001,1,0,6.51
ES-2015-3654318,42178,42181,First Class,AR-10405,Allen Rosenblatt,Corporate,Vienna,Vienna,Austria,Central,OFF-BI-10001808,Office Supplies,Binders,"Cardinal Binding Machine, Clear",196.92000000000004,4,0,78.72
IT-2015-4311428,42267,42272,Standard Class,Dp-13240,Dean percer,Home Office,Cumbernauld,Scotland,United Kingdom,North,OFF-AR-10003651,Office Supplies,Art,"Sanford Pencil Sharpener, Easy-Erase",81.269999999999982,3,0,40.589999999999996
ES-2015-3634665,42131,42135,Standard Class,HL-15040,Hunter Lopez,Consumer,Gien,Centre-Val de Loire,France,Central,FUR-FU-10001200,Furniture,Furnishings,"Tenex Photo Frame, Erganomic",151.38,3,0,2.9699999999999998
IT-2015-3424830,42093,42099,Standard Class,SW-20350,Sean Wendt,Home Office,Hanover,Lower Saxony,Germany,Central,OFF-LA-10002733,Office Supplies,Labels,"Novimex File Folder Labels, Alphabetical",8.07,2,0.5,-5.8500000000000005
IT-2015-2204228,42134,42139,Standard Class,PF-19120,Peter Fuller,Consumer,Stockholm,Stockholm,Sweden,North,OFF-AR-10001578,Office Supplies,Art,"Sanford Pencil Sharpener, Fluorescent",25.83,2,0.5,-7.77
ES-2015-5965144,42312,42317,Standard Class,GT-14755,Guy Thornton,Consumer,Hamburg,Hamburg,Germany,Central,TEC-MA-10002712,Technology,Machines,"Okidata Printer, Wireless",537.00000000000011,2,0,144.96
ES-2015-5965144,42312,42317,Standard Class,GT-14755,Guy Thornton,Consumer,Hamburg,Hamburg,Germany,Central,FUR-FU-10004689,Furniture,Furnishings,"Advantus Light Bulb, Duo Pack",181.17,9,0,36.180000000000007
ES-2015-2880425,42359,42363,Second Class,CD-11920,Carlos Daly,Consumer,Barcelona,Catalonia,Spain,South,OFF-BI-10003616,Office Supplies,Binders,"Avery Binding Machine, Clear",96.600000000000009,2,0,11.58
ES-2015-5125239,42340,42345,Standard Class,MG-17875,Michael Grace,Home Office,Genk,Limburg,Belgium,Central,TEC-AC-10001258,Technology,Accessories,"Belkin Router, Erganomic",1795.9200000000005,7,0,843.99
ES-2015-5827080,42229,42232,First Class,JP-15520,Jeremy Pistek,Consumer,London,England,United Kingdom,North,OFF-AR-10002116,Office Supplies,Art,"BIC Pens, Fluorescent",41.957999999999998,3,0.1,10.637999999999998
ES-2015-1276768,42169,42174,Standard Class,JO-15145,Jack O'Briant,Corporate,Thonon-les-Bains,Auvergne-Rhône-Alpes,France,Central,FUR-BO-10000895,Furniture,Bookcases,"Sauder Corner Shelving, Metal",264.16800000000001,2,0.1,55.727999999999994
ES-2015-1276768,42169,42174,Standard Class,JO-15145,Jack O'Briant,Corporate,Thonon-les-Bains,Auvergne-Rhône-Alpes,France,Central,FUR-BO-10000847,Furniture,Bookcases,"Dania Stackable Bookrack, Mobile",437.72399999999993,4,0.1,165.32399999999998
IT-2015-5233011,42095,42101,Standard Class,TS-21370,Todd Sumrall,Corporate,Gothenburg,Västra Götaland,Sweden,North,FUR-FU-10003046,Furniture,Furnishings,"Advantus Photo Frame, Durable",40.007999999999996,2,0.6,-44.051999999999985
ES-2015-3108517,42157,42162,Standard Class,MH-17620,Matt Hagelstein,Corporate,Durrus,Cork,Ireland,North,OFF-BI-10000179,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Economy",27.990000000000002,2,0.5,-9.5700000000000038
ES-2015-3108517,42157,42162,Standard Class,MH-17620,Matt Hagelstein,Corporate,Durrus,Cork,Ireland,North,OFF-EN-10002849,Office Supplies,Envelopes,"Kraft Interoffice Envelope, with clear poly window",25.23,1,0.5,-5.5800000000000018
ES-2015-3108517,42157,42162,Standard Class,MH-17620,Matt Hagelstein,Corporate,Durrus,Cork,Ireland,North,FUR-BO-10004254,Furniture,Bookcases,"Ikea Classic Bookcase, Traditional",1029.375,5,0.5,-247.125
IT-2015-1181278,42045,42045,Same Day,PL-18925,Paul Lucas,Home Office,Hanover,Lower Saxony,Germany,Central,OFF-BI-10000894,Office Supplies,Binders,"Avery Binder Covers, Clear",26.324999999999999,5,0.5,-14.324999999999998
ES-2015-5158376,42028,42030,Second Class,JS-15940,Joni Sundaresam,Home Office,Gela,Sicily,Italy,South,OFF-AR-10003005,Office Supplies,Art,"Boston Markers, Fluorescent",27.630000000000003,1,0,4.1399999999999997
ES-2015-5707696,42115,42121,Standard Class,DL-13330,Denise Leinenbach,Consumer,Harlow,England,United Kingdom,North,OFF-AR-10000091,Office Supplies,Art,"BIC Highlighters, Water Color",66.33,3,0,11.879999999999999
ES-2015-5707696,42115,42121,Standard Class,DL-13330,Denise Leinenbach,Consumer,Harlow,England,United Kingdom,North,TEC-PH-10004271,Technology,Phones,"Cisco Speaker Phone, VoIP",692.84999999999991,5,0,228.6
ES-2015-5707696,42115,42121,Standard Class,DL-13330,Denise Leinenbach,Consumer,Harlow,England,United Kingdom,North,OFF-PA-10001445,Office Supplies,Paper,"Eaton Cards & Envelopes, Multicolor",186.36,4,0,89.4
ES-2015-5707696,42115,42121,Standard Class,DL-13330,Denise Leinenbach,Consumer,Harlow,England,United Kingdom,North,OFF-LA-10002559,Office Supplies,Labels,"Smead File Folder Labels, Alphabetical",26.099999999999998,3,0,11.97
ES-2015-1205554,42309,42311,First Class,PF-19225,Phillip Flathmann,Consumer,Pozzuoli,Campania,Italy,South,OFF-SU-10004244,Office Supplies,Supplies,"Elite Letter Opener, Easy Grip",81.899999999999991,3,0,3.24
ES-2015-2417338,42369,42373,Standard Class,SG-20470,Sheri Gordon,Consumer,Madrid,Madrid,Spain,South,TEC-MA-10002660,Technology,Machines,"Epson Phone, White",142.88399999999999,2,0.1,44.424000000000007
IT-2015-3667641,42141,42146,Standard Class,WB-21850,William Brown,Consumer,Dublin,Dublin,Ireland,North,OFF-AP-10001847,Office Supplies,Appliances,"Breville Toaster, Red",115.06500000000001,3,0.5,-39.195000000000007
IT-2015-1181278,42045,42045,Same Day,PL-18925,Paul Lucas,Home Office,Hanover,Lower Saxony,Germany,Central,OFF-ST-10001554,Office Supplies,Storage,"Tenex File Cart, Industrial",214.608,4,0.6,-220.03199999999998
ES-2015-3421954,42330,42336,Standard Class,NC-18340,Nat Carroll,Consumer,Antibes,Provence-Alpes-Côte d'Azur,France,Central,OFF-BI-10003702,Office Supplies,Binders,"Wilson Jones Binder Covers, Durable",50.759999999999991,4,0,23.28
ES-2015-3421954,42330,42336,Standard Class,NC-18340,Nat Carroll,Consumer,Antibes,Provence-Alpes-Côte d'Azur,France,Central,OFF-SU-10003739,Office Supplies,Supplies,"Elite Box Cutter, Steel",68.58,2,0,26.700000000000003
IT-2015-4546695,42012,42018,Standard Class,DP-13000,Darren Powers,Consumer,Toulouse,Languedoc-Roussillon-Midi-Pyrénées,France,Central,FUR-BO-10003103,Furniture,Bookcases,"Ikea Classic Bookcase, Metal",986.904,6,0.6,-1011.6359999999997
IT-2015-4546695,42012,42018,Standard Class,DP-13000,Darren Powers,Consumer,Toulouse,Languedoc-Roussillon-Midi-Pyrénées,France,Central,OFF-AR-10000110,Office Supplies,Art,"Binney & Smith Sketch Pad, Blue",115.8,5,0.5,-55.65
ES-2015-1664904,42341,42346,Standard Class,NM-18445,Nathan Mautz,Home Office,La Baule-Escoublac,Pays de la Loire,France,Central,OFF-BI-10000734,Office Supplies,Binders,"Avery Binding Machine, Recycled",246,5,0,105.75
ES-2015-1868803,42178,42181,Second Class,CS-12130,Chad Sievert,Consumer,Hagen,North Rhine-Westphalia,Germany,Central,OFF-FA-10002264,Office Supplies,Fasteners,"Advantus Rubber Bands, Assorted Sizes",112.32,8,0,24.48
ES-2015-1868803,42178,42181,Second Class,CS-12130,Chad Sievert,Consumer,Hagen,North Rhine-Westphalia,Germany,Central,OFF-AR-10002816,Office Supplies,Art,"Boston Canvas, Blue",321.84000000000003,6,0,80.460000000000008
ES-2015-1868803,42178,42181,Second Class,CS-12130,Chad Sievert,Consumer,Hagen,North Rhine-Westphalia,Germany,Central,OFF-PA-10004343,Office Supplies,Paper,"Enermax Memo Slips, Premium",31.320000000000004,2,0,0.60000000000000009
IT-2015-3183678,42271,42273,First Class,ZC-21910,Zuschuss Carroll,Consumer,Berlin,Berlin,Germany,Central,OFF-AR-10004492,Office Supplies,Art,"BIC Canvas, Blue",144.99,3,0.1,-3.2399999999999984
IT-2015-3183678,42271,42273,First Class,ZC-21910,Zuschuss Carroll,Consumer,Berlin,Berlin,Germany,Central,OFF-PA-10000317,Office Supplies,Paper,"Xerox Computer Printout Paper, Premium",71.117999999999995,3,0.1,31.60799999999999
IT-2015-3183678,42271,42273,First Class,ZC-21910,Zuschuss Carroll,Consumer,Berlin,Berlin,Germany,Central,OFF-AP-10001103,Office Supplies,Appliances,"Breville Microwave, Silver",1209.8399999999999,5,0.2,241.89000000000004
IT-2015-3183678,42271,42273,First Class,ZC-21910,Zuschuss Carroll,Consumer,Berlin,Berlin,Germany,Central,OFF-EN-10001979,Office Supplies,Envelopes,"Cameo Clasp Envelope, Security-Tint",21.438000000000002,2,0.1,3.3179999999999992
IT-2015-3183678,42271,42273,First Class,ZC-21910,Zuschuss Carroll,Consumer,Berlin,Berlin,Germany,Central,OFF-AP-10000486,Office Supplies,Appliances,"Cuisinart Stove, Silver",3018.6239999999998,7,0.2,377.24399999999991
IT-2015-1802563,42313,42318,Second Class,AA-10645,Anna Andreadi,Consumer,Birmingham,England,United Kingdom,North,OFF-EN-10004303,Office Supplies,Envelopes,"Jiffy Mailers, Recycled",125.895,7,0.5,-75.704999999999998
IT-2015-1802563,42313,42318,Second Class,AA-10645,Anna Andreadi,Consumer,Birmingham,England,United Kingdom,North,OFF-FA-10000010,Office Supplies,Fasteners,"OIC Staples, Metal",17.190000000000001,3,0.5,-3.1500000000000021
ES-2015-4021337,42135,42139,Standard Class,MM-18055,Michelle Moray,Consumer,Dudley,England,United Kingdom,North,OFF-AR-10002783,Office Supplies,Art,"Stanley Pencil Sharpener, Water Color",200.39999999999998,8,0,12
ES-2015-4021337,42135,42139,Standard Class,MM-18055,Michelle Moray,Consumer,Dudley,England,United Kingdom,North,FUR-FU-10004579,Furniture,Furnishings,"Deflect-O Door Stop, Duo Pack",92.420999999999992,3,0.3,7.9110000000000014
IT-2015-3468929,42096,42099,First Class,AS-10045,Aaron Smayling,Corporate,Rome,Lazio,Italy,South,TEC-PH-10003963,Technology,Phones,"Apple Signal Booster, Full Size",496.58399999999995,6,0.4,-289.83600000000001
ES-2015-1868803,42178,42181,Second Class,CS-12130,Chad Sievert,Consumer,Hagen,North Rhine-Westphalia,Germany,Central,TEC-PH-10002076,Technology,Phones,"Samsung Audio Dock, Full Size",672.48,4,0,87.36
ES-2015-5389104,42226,42230,Standard Class,RR-19315,Ralph Ritter,Consumer,Frankfurt,Hesse,Germany,Central,TEC-PH-10002255,Technology,Phones,"Apple Audio Dock, Full Size",336.36,2,0,30.240000000000002
ES-2015-5389104,42226,42230,Standard Class,RR-19315,Ralph Ritter,Consumer,Frankfurt,Hesse,Germany,Central,FUR-BO-10004560,Furniture,Bookcases,"Bush Floating Shelf Set, Mobile",469.233,3,0.1,78.182999999999993
ES-2015-5389104,42226,42230,Standard Class,RR-19315,Ralph Ritter,Consumer,Frankfurt,Hesse,Germany,Central,OFF-BI-10003320,Office Supplies,Binders,"Cardinal Hole Reinforcements, Recycled",5.7,1,0,2.37
IT-2015-3745230,42356,42358,Second Class,BD-11500,Bradley Drucker,Consumer,Lisbon,Lisbon,Portugal,South,OFF-ST-10003414,Office Supplies,Storage,"Tenex Shelving, Industrial",55.14,2,0.5,-34.200000000000003
ES-2015-2401476,42316,42322,Standard Class,RE-19450,Richard Eichhorn,Consumer,Halle,North Rhine-Westphalia,Germany,Central,OFF-PA-10002338,Office Supplies,Paper,"Green Bar Parchment Paper, Recycled",165.89999999999998,10,0,76.2
ES-2015-5185093,42100,42104,Standard Class,AG-10495,Andrew Gjertsen,Corporate,La Seyne-sur-Mer,Provence-Alpes-Côte d'Azur,France,Central,OFF-AP-10002397,Office Supplies,Appliances,"Breville Microwave, White",1889.0549999999996,7,0.1,482.68499999999995
ES-2015-5185093,42100,42104,Standard Class,AG-10495,Andrew Gjertsen,Corporate,La Seyne-sur-Mer,Provence-Alpes-Côte d'Azur,France,Central,OFF-BI-10001621,Office Supplies,Binders,"Cardinal Binding Machine, Economy",497.7000000000001,10,0,139.19999999999999
ES-2015-3846264,42152,42156,Standard Class,LH-17020,Lisa Hazard,Consumer,Hamburg,Hamburg,Germany,Central,OFF-FA-10004734,Office Supplies,Fasteners,"Advantus Rubber Bands, Bulk Pack",99.539999999999992,6,0,32.76
ES-2015-4253699,42365,42369,Standard Class,AO-10810,Anthony O'Donnell,Corporate,Doncaster,England,United Kingdom,North,FUR-BO-10004388,Furniture,Bookcases,"Ikea Library with Doors, Metal",1451.4,4,0,522.48
ES-2015-2272875,42366,42369,First Class,DW-13480,Dianna Wilson,Home Office,Vienna,Vienna,Austria,Central,OFF-ST-10000020,Office Supplies,Storage,"Fellowes Folders, Single Width",79.289999999999992,3,0,32.49
ES-2015-2272875,42366,42369,First Class,DW-13480,Dianna Wilson,Home Office,Vienna,Vienna,Austria,Central,TEC-CO-10002423,Technology,Copiers,"Canon Personal Copier, High-Speed",281.88,2,0,76.08
ES-2015-2272875,42366,42369,First Class,DW-13480,Dianna Wilson,Home Office,Vienna,Vienna,Austria,Central,OFF-BI-10003708,Office Supplies,Binders,"Avery Binder, Economy",51.599999999999994,4,0,20.04
ES-2015-2272875,42366,42369,First Class,DW-13480,Dianna Wilson,Home Office,Vienna,Vienna,Austria,Central,OFF-BI-10004328,Office Supplies,Binders,"Wilson Jones Binding Machine, Economy",97.92,2,0,35.22
